,url,scene_tag,start_frame,end_frame,mean_frame
2862,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/02/CAMHDA301-20160402T210000Z.mov,d2_p2_z0,3011,3121,3066
2863,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/02/CAMHDA301-20160402T210000Z.mov,d2_p2_z0,4371,4511,4441
2864,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/02/CAMHDA301-20160402T210000Z.mov,d2_p2_z0,4561,4691,4626
2865,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T030000Z.mov,d2_p2_z0,2801,3131,2966
2866,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T030000Z.mov,d2_p2_z0,4351,4521,4436
2867,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T030000Z.mov,d2_p2_z0,4581,4701,4641
2868,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T180000Z.mov,d2_p2_z0,2891,3011,2951
2869,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T180000Z.mov,d2_p2_z0,3061,3171,3116
2870,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T180000Z.mov,d2_p2_z0,4391,4591,4491
2871,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/03/CAMHDA301-20160403T180000Z.mov,d2_p2_z0,4651,4741,4696
2872,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T120000Z.mov,d2_p2_z0,3051,3251,3151
2873,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T120000Z.mov,d2_p2_z0,4471,4811,4641
2874,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T180000Z.mov,d2_p2_z0,2981,3041,3011
2875,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T180000Z.mov,d2_p2_z0,3121,3241,3181
2876,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T180000Z.mov,d2_p2_z0,4451,4631,4541
2877,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T180000Z.mov,d2_p2_z0,4711,4811,4761
2878,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T210000Z.mov,d2_p2_z0,2951,3071,3011
2879,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T210000Z.mov,d2_p2_z0,3121,3231,3176
2880,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T210000Z.mov,d2_p2_z0,4461,4621,4541
2881,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/04/CAMHDA301-20160404T210000Z.mov,d2_p2_z0,4691,4801,4746
2882,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T000000Z.mov,d2_p2_z0,2971,3111,3041
2883,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T000000Z.mov,d2_p2_z0,3161,3271,3216
2884,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T000000Z.mov,d2_p2_z0,4491,4661,4576
2885,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T000000Z.mov,d2_p2_z0,4711,4841,4776
2886,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T030000Z.mov,d2_p2_z0,2981,3241,3111
2887,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T030000Z.mov,d2_p2_z0,4451,4811,4631
2888,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T060000Z.mov,d2_p2_z0,2981,3241,3111
2889,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T060000Z.mov,d2_p2_z0,4461,4631,4546
2890,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T060000Z.mov,d2_p2_z0,4761,4811,4786
2891,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T090000Z.mov,d2_p2_z0,3031,3161,3096
2892,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T090000Z.mov,d2_p2_z0,3211,3321,3266
2893,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T090000Z.mov,d2_p2_z0,4541,4711,4626
2894,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T090000Z.mov,d2_p2_z0,4771,4891,4831
2895,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T150000Z.mov,d2_p2_z0,3011,3091,3051
2896,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T150000Z.mov,d2_p2_z0,3171,3271,3221
2897,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T150000Z.mov,d2_p2_z0,4491,4671,4581
2898,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T150000Z.mov,d2_p2_z0,4721,4851,4786
2899,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T180000Z.mov,d2_p2_z0,2981,3111,3046
2900,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T180000Z.mov,d2_p2_z0,3161,3271,3216
2901,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T180000Z.mov,d2_p2_z0,4491,4661,4576
2902,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T180000Z.mov,d2_p2_z0,4711,4841,4776
2903,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T210000Z.mov,d2_p2_z0,3061,3151,3106
2904,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T210000Z.mov,d2_p2_z0,3211,3321,3266
2905,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T210000Z.mov,d2_p2_z0,4561,4711,4636
2906,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/05/CAMHDA301-20160405T210000Z.mov,d2_p2_z0,4771,4881,4826
2907,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T000000Z.mov,d2_p2_z0,3091,3181,3136
2908,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T000000Z.mov,d2_p2_z0,3231,3341,3286
2909,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T000000Z.mov,d2_p2_z0,4561,4731,4646
2910,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T000000Z.mov,d2_p2_z0,4841,4911,4876
2911,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T030000Z.mov,d2_p2_z0,3051,3121,3086
2912,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T030000Z.mov,d2_p2_z0,3251,3331,3291
2913,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T030000Z.mov,d2_p2_z0,4571,4901,4736
2914,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T060000Z.mov,d2_p2_z0,3071,3321,3196
2915,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T060000Z.mov,d2_p2_z0,4541,4741,4641
2916,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T060000Z.mov,d2_p2_z0,4811,4891,4851
2917,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T090000Z.mov,d2_p2_z0,3201,3321,3261
2918,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T090000Z.mov,d2_p2_z0,4541,4711,4626
2919,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T090000Z.mov,d2_p2_z0,4781,4891,4836
2920,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T120000Z.mov,d2_p2_z0,3051,3141,3096
2921,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T120000Z.mov,d2_p2_z0,3211,3331,3271
2922,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T120000Z.mov,d2_p2_z0,4551,4721,4636
2923,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T120000Z.mov,d2_p2_z0,4791,4901,4846
2924,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T150000Z.mov,d2_p2_z0,3011,3261,3136
2925,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T150000Z.mov,d2_p2_z0,4481,4831,4656
2926,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T180000Z.mov,d2_p2_z0,3241,3351,3296
2927,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T180000Z.mov,d2_p2_z0,4571,4741,4656
2928,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T180000Z.mov,d2_p2_z0,4791,4921,4856
2929,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T210000Z.mov,d2_p2_z0,3111,3161,3136
2930,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T210000Z.mov,d2_p2_z0,3271,3381,3326
2931,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T210000Z.mov,d2_p2_z0,4601,4781,4691
2932,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/06/CAMHDA301-20160406T210000Z.mov,d2_p2_z0,4871,4961,4916
2933,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T000000Z.mov,d2_p2_z0,3101,3191,3146
2934,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T000000Z.mov,d2_p2_z0,3251,3371,3311
2935,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T000000Z.mov,d2_p2_z0,4581,4941,4761
2936,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T030000Z.mov,d2_p2_z0,3091,3131,3111
2937,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T030000Z.mov,d2_p2_z0,3231,3351,3291
2938,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T030000Z.mov,d2_p2_z0,4571,4741,4656
2939,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T030000Z.mov,d2_p2_z0,4821,4921,4871
2940,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T060000Z.mov,d2_p2_z0,3131,3221,3176
2941,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T060000Z.mov,d2_p2_z0,3271,3381,3326
2942,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T060000Z.mov,d2_p2_z0,4601,4781,4691
2943,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T060000Z.mov,d2_p2_z0,4871,4951,4911
2944,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T090000Z.mov,d2_p2_z0,3101,3161,3131
2945,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T090000Z.mov,d2_p2_z0,3251,3371,3311
2946,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T090000Z.mov,d2_p2_z0,4591,4761,4676
2947,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T090000Z.mov,d2_p2_z0,4821,4941,4881
2948,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T120000Z.mov,d2_p2_z0,3121,3381,3251
2949,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T120000Z.mov,d2_p2_z0,4601,4771,4686
2950,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T120000Z.mov,d2_p2_z0,4861,4951,4906
2951,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T150000Z.mov,d2_p2_z0,3121,3251,3186
2952,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T150000Z.mov,d2_p2_z0,3301,3411,3356
2953,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T150000Z.mov,d2_p2_z0,4631,4801,4716
2954,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T150000Z.mov,d2_p2_z0,4881,4981,4931
2955,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T180000Z.mov,d2_p2_z0,3151,3271,3211
2956,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T180000Z.mov,d2_p2_z0,3321,3431,3376
2957,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T180000Z.mov,d2_p2_z0,4651,4821,4736
2958,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T180000Z.mov,d2_p2_z0,4871,5011,4941
2959,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T210000Z.mov,d2_p2_z0,3341,3461,3401
2960,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T210000Z.mov,d2_p2_z0,4671,4851,4761
2961,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/07/CAMHDA301-20160407T210000Z.mov,d2_p2_z0,4921,5031,4976
2962,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T000000Z.mov,d2_p2_z0,3211,3261,3236
2963,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T000000Z.mov,d2_p2_z0,3331,3451,3391
2964,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T000000Z.mov,d2_p2_z0,4671,4881,4776
2965,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T000000Z.mov,d2_p2_z0,4961,5031,4996
2966,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T030000Z.mov,d2_p2_z0,3321,3441,3381
2967,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T030000Z.mov,d2_p2_z0,4661,5011,4836
2968,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T060000Z.mov,d2_p2_z0,3331,3451,3391
2969,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T060000Z.mov,d2_p2_z0,4671,4841,4756
2970,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T060000Z.mov,d2_p2_z0,4921,5001,4961
2971,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T090000Z.mov,d2_p2_z0,3211,3471,3341
2972,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T090000Z.mov,d2_p2_z0,4691,4861,4776
2973,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T090000Z.mov,d2_p2_z0,4911,5041,4976
2974,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T120000Z.mov,d2_p2_z0,3231,3481,3356
2975,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T120000Z.mov,d2_p2_z0,4691,5051,4871
2976,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T150000Z.mov,d2_p2_z0,3421,3531,3476
2977,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T150000Z.mov,d2_p2_z0,4751,4921,4836
2978,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T150000Z.mov,d2_p2_z0,5011,5101,5056
2979,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T180000Z.mov,d2_p2_z0,3361,3481,3421
2980,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T180000Z.mov,d2_p2_z0,4701,4871,4786
2981,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T180000Z.mov,d2_p2_z0,4921,5051,4986
2982,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T210000Z.mov,d2_p2_z0,3241,3301,3271
2983,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T210000Z.mov,d2_p2_z0,3381,3491,3436
2984,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/08/CAMHDA301-20160408T210000Z.mov,d2_p2_z0,4711,5071,4891
2985,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T000000Z.mov,d2_p2_z0,3291,3371,3331
2986,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T000000Z.mov,d2_p2_z0,3421,3531,3476
2987,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T000000Z.mov,d2_p2_z0,4751,4921,4836
2988,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T000000Z.mov,d2_p2_z0,4971,5101,5036
2989,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T030000Z.mov,d2_p2_z0,3261,3521,3391
2990,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T030000Z.mov,d2_p2_z0,4741,4911,4826
2991,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T030000Z.mov,d2_p2_z0,4961,5091,5026
2992,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T060000Z.mov,d2_p2_z0,3291,3361,3326
2993,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T060000Z.mov,d2_p2_z0,3431,3551,3491
2994,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T060000Z.mov,d2_p2_z0,4781,4941,4861
2995,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T060000Z.mov,d2_p2_z0,5041,5121,5081
2996,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T090000Z.mov,d2_p2_z0,3281,3381,3331
2997,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T090000Z.mov,d2_p2_z0,3441,3551,3496
2998,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T090000Z.mov,d2_p2_z0,4771,4941,4856
2999,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T090000Z.mov,d2_p2_z0,5001,5111,5056
3000,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T120000Z.mov,d2_p2_z0,3291,3361,3326
3001,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T120000Z.mov,d2_p2_z0,3421,3541,3481
3002,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T120000Z.mov,d2_p2_z0,4761,4971,4866
3003,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T120000Z.mov,d2_p2_z0,5031,5111,5071
3004,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T150000Z.mov,d2_p2_z0,3271,3361,3316
3005,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T150000Z.mov,d2_p2_z0,3441,3551,3496
3006,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T150000Z.mov,d2_p2_z0,4771,4951,4861
3007,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T150000Z.mov,d2_p2_z0,5031,5131,5081
3008,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T180000Z.mov,d2_p2_z0,3481,3601,3541
3009,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T180000Z.mov,d2_p2_z0,4811,4991,4901
3010,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T180000Z.mov,d2_p2_z0,5071,5171,5121
3011,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T210000Z.mov,d2_p2_z0,3271,3531,3401
3012,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T210000Z.mov,d2_p2_z0,4741,4921,4831
3013,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/09/CAMHDA301-20160409T210000Z.mov,d2_p2_z0,5001,5101,5051
3014,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T000000Z.mov,d2_p2_z0,3291,3411,3351
3015,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T000000Z.mov,d2_p2_z0,3461,3571,3516
3016,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T000000Z.mov,d2_p2_z0,4791,4961,4876
3017,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T000000Z.mov,d2_p2_z0,5041,5141,5091
3018,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T030000Z.mov,d2_p2_z0,3241,3281,3261
3019,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T030000Z.mov,d2_p2_z0,3361,3481,3421
3020,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T030000Z.mov,d2_p2_z0,4701,4871,4786
3021,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T030000Z.mov,d2_p2_z0,4921,5061,4991
3022,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T060000Z.mov,d2_p2_z0,3511,3621,3566
3023,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T060000Z.mov,d2_p2_z0,4841,5011,4926
3024,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T060000Z.mov,d2_p2_z0,5061,5201,5131
3025,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T090000Z.mov,d2_p2_z0,3291,3421,3356
3026,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T090000Z.mov,d2_p2_z0,3471,3581,3526
3027,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T090000Z.mov,d2_p2_z0,4801,4971,4886
3028,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T090000Z.mov,d2_p2_z0,5051,5151,5101
3029,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T120000Z.mov,d2_p2_z0,3351,3641,3496
3030,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T120000Z.mov,d2_p2_z0,4851,5031,4941
3031,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T120000Z.mov,d2_p2_z0,5091,5211,5151
3032,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T150000Z.mov,d2_p2_z0,3431,3481,3456
3033,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T150000Z.mov,d2_p2_z0,3541,3641,3591
3034,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T150000Z.mov,d2_p2_z0,4861,5031,4946
3035,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T150000Z.mov,d2_p2_z0,5081,5211,5146
3036,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T180000Z.mov,d2_p2_z0,3361,3411,3386
3037,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T180000Z.mov,d2_p2_z0,3471,3571,3521
3038,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T180000Z.mov,d2_p2_z0,4791,4961,4876
3039,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T180000Z.mov,d2_p2_z0,5011,5141,5076
3040,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T210000Z.mov,d2_p2_z0,3321,3441,3381
3041,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T210000Z.mov,d2_p2_z0,3491,3601,3546
3042,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T210000Z.mov,d2_p2_z0,4821,4991,4906
3043,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/10/CAMHDA301-20160410T210000Z.mov,d2_p2_z0,5041,5171,5106
3044,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T000000Z.mov,d2_p2_z0,3351,3421,3386
3045,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T000000Z.mov,d2_p2_z0,3501,3601,3551
3046,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T000000Z.mov,d2_p2_z0,4821,5031,4926
3047,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T030000Z.mov,d2_p2_z0,3371,3461,3416
3048,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T030000Z.mov,d2_p2_z0,3511,3621,3566
3049,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T030000Z.mov,d2_p2_z0,4841,5011,4926
3050,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T030000Z.mov,d2_p2_z0,5091,5191,5141
3051,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T060000Z.mov,d2_p2_z0,3381,3461,3421
3052,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T060000Z.mov,d2_p2_z0,3511,3621,3566
3053,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T060000Z.mov,d2_p2_z0,4841,5051,4946
3054,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T060000Z.mov,d2_p2_z0,5121,5201,5161
3055,/RS03ASHS/PN03B/06-CAMHDA301/2016/04/11/CAMHDA301-20160411T090000Z.mov,d2_p2_z0,3391,3471,3431
